,Date,USSWAP1,USSWAP2,USSWAP3,USSWAP4,USSWAP5,USSWAP6,USSWAP7,USSWAP8,USSWAP9,USSWAP10,USSWAP15,USSWAP20,USSWAP25,USSWAP30
1470,2018-11-20,2.8855,2.9967,3.017,3.0238,3.0319,3.0459,3.0636,3.0843,3.1064,3.1288,3.1987,3.2192,3.2158,3.2059
1471,2018-11-21,2.8957,3.0067,3.0274,3.0319,3.039,3.0515,3.0677,3.088,3.1094,3.1312,3.2015,3.2216,3.218,3.2089
1472,2018-11-22,2.8961,3.007,3.026,3.031,3.0373,3.05,3.066,3.087,3.108,3.1308,3.2,3.22,3.216,3.209
1473,2018-11-23,2.8966,2.9975,3.013,3.014,3.016,3.0315,3.0438,3.0631,3.084,3.106,3.1855,3.202,3.2,3.193
1474,2018-11-26,2.9135,3.0106,3.0253,3.0245,3.0282,3.0391,3.0544,3.0733,3.0939,3.1152,3.1867,3.2076,3.2051,3.1966
1475,2018-11-27,2.9148,3.0109,3.023,3.0231,3.0278,3.0374,3.0523,3.0706,3.0906,3.1117,3.1816,3.2019,3.1987,3.19
1476,2018-11-28,2.8965,2.981,2.9923,2.9954,3.0024,3.0149,3.031,3.0509,3.0725,3.0943,3.171,3.1942,3.1934,3.1859
1477,2018-11-29,2.9033,2.9766,2.9819,2.9803,2.9824,2.9935,3.0091,3.0284,3.0496,3.0716,3.147,3.1707,3.17,3.1625
1478,2018-11-30,2.8992,2.9642,2.9645,2.9575,2.9553,2.964,2.9774,2.9948,3.0149,3.036,3.114,3.139,3.1399,3.1339
1479,2018-12-03,2.9244,2.9907,2.9857,2.9725,2.9639,2.968,2.9773,2.9914,3.0091,3.028,3.1005,3.1239,3.1235,3.1164
1480,2018-12-04,2.9033,2.9595,2.9495,2.9343,2.9248,2.9253,2.9318,2.944,2.9591,2.9772,3.0433,3.063,3.061,3.0527
1481,2018-12-05,2.9043,2.961,2.949,2.942,2.925,2.9235,2.931,2.943,2.9593,2.9752,3.042,3.061,3.056,3.052
1482,2018-12-06,2.8964,2.9301,2.9103,2.8969,2.8896,2.8957,2.9086,2.926,2.9451,2.9655,3.035,3.0563,3.0545,3.0458
1483,2018-12-07,2.8591,2.863,2.828,2.8124,2.808,2.8155,2.8302,2.8487,2.8698,2.8918,2.9692,2.9955,2.9968,2.99
1484,2018-12-10,2.851,2.8577,2.8222,2.8072,2.803,2.8113,2.8261,2.846,2.8671,2.8889,2.9599,2.9822,2.9801,2.972
1485,2018-12-11,2.8703,2.8888,2.8598,2.8432,2.837,2.8439,2.8563,2.8737,2.8938,2.9144,2.9807,3.0005,2.9971,2.9875
1486,2018-12-12,2.877,2.909,2.8891,2.8769,2.8739,2.8795,2.8905,2.9069,2.9255,2.9455,3.008,3.0258,3.0211,3.0106
1487,2018-12-13,2.8796,2.9022,2.877,2.8633,2.86,2.8695,2.8847,2.9042,2.9256,2.9474,3.016,3.0368,3.0333,3.0248
1488,2018-12-14,2.8705,2.8816,2.8501,2.8357,2.834,2.8438,2.8594,2.8795,2.9012,2.9234,2.9923,3.013,3.0098,3.0008
1489,2018-12-17,2.8397,2.8368,2.807,2.7967,2.7977,2.809,2.8259,2.8471,2.8696,2.8928,2.963,2.9846,2.9817,2.9735
1490,2018-12-18,2.7959,2.7783,2.7413,2.731,2.7354,2.749,2.7687,2.7919,2.816,2.8408,2.9136,2.9355,2.9325,2.9242
1491,2018-12-19,2.8149,2.7732,2.7182,2.6995,2.6975,2.704,2.7165,2.7344,2.755,2.775,2.8405,2.859,2.8555,2.8465
1492,2018-12-20,2.8535,2.8293,2.779,2.7625,2.7611,2.7705,2.7842,2.8034,2.8245,2.8456,2.9185,2.9382,2.936,2.929
1493,2018-12-21,2.8291,2.7841,2.7332,2.7231,2.7291,2.7423,2.7607,2.7828,2.8063,2.8293,2.9001,2.9185,2.916,2.9077
1494,2018-12-24,2.786,2.7015,2.658,2.646,2.658,2.668,2.6907,2.7115,2.7377,2.762,2.837,2.86,2.859,2.8528
1495,2018-12-25,2.786,2.715,2.6565,2.646,2.658,2.6704,2.6934,2.7115,2.737,2.762,2.837,2.8605,2.8593,2.8528
1496,2018-12-26,2.8082,2.7511,2.7062,2.7017,2.7123,2.729,2.7495,2.7735,2.7985,2.8238,2.8985,2.9188,2.917,2.9102
1497,2018-12-27,2.7678,2.702,2.6582,2.6531,2.6651,2.684,2.7076,2.7339,2.7608,2.7877,2.8706,2.8957,2.896,2.8917
1498,2018-12-28,2.7591,2.6705,2.6108,2.5983,2.607,2.628,2.6535,2.6825,2.7114,2.7402,2.8264,2.852,2.8538,2.849
1499,2018-12-31,2.7581,2.657,2.59,2.5682,2.5703,2.597,2.6235,2.6494,2.6829,2.7085,2.8045,2.8333,2.8392,2.8381
1500,2019-01-01,2.7582,2.655,2.5915,2.574,2.5773,2.597,2.6225,2.6519,2.6829,2.711,2.805,2.834,2.838,2.8374
1501,2019-01-02,2.7508,2.6445,2.5655,2.5365,2.5328,2.548,2.5705,2.5964,2.624,2.6515,2.7465,2.777,2.782,2.7818
1502,2019-01-03,2.6901,2.539,2.4452,2.415,2.419,2.4425,2.4731,2.5065,2.5407,2.5744,2.6801,2.715,2.7228,2.7235
1503,2019-01-04,2.7544,2.652,2.5848,2.5651,2.5717,2.5902,2.6137,2.6418,2.6705,2.6989,2.7904,2.8191,2.8225,2.8199
1504,2019-01-07,2.767,2.6877,2.6289,2.6066,2.6085,2.6233,2.6449,2.6706,2.6971,2.7239,2.8065,2.8305,2.8308,2.8249
1505,2019-01-08,2.7804,2.7223,2.6701,2.6492,2.6511,2.6641,2.6833,2.7068,2.7313,2.7569,2.8345,2.8565,2.8551,2.8483
1506,2019-01-09,2.773,2.7052,2.6465,2.6251,2.6282,2.6421,2.6624,2.687,2.7127,2.739,2.82,2.843,2.8425,2.8365
1507,2019-01-10,2.7842,2.7212,2.6649,2.6442,2.6483,2.6645,2.6862,2.7112,2.738,2.7655,2.8534,2.8797,2.8815,2.8773
1508,2019-01-11,2.7713,2.6985,2.6345,2.612,2.6147,2.628,2.6475,2.6715,2.6975,2.7249,2.8144,2.843,2.846,2.8422
1509,2019-01-14,2.7648,2.6954,2.6353,2.6123,2.6148,2.629,2.6495,2.6741,2.701,2.7285,2.821,2.85,2.8535,2.8506
1510,2019-01-15,2.7623,2.7,2.6415,2.6188,2.6218,2.6371,2.6594,2.6854,2.713,2.7408,2.834,2.8638,2.8675,2.8645
1511,2019-01-16,2.762,2.7045,2.6485,2.6267,2.6305,2.6485,2.6717,2.6987,2.7271,2.756,2.8463,2.8747,2.8772,2.8735
1512,2019-01-17,2.7735,2.7316,2.6811,2.661,2.6648,2.6817,2.7037,2.7294,2.7569,2.7842,2.8684,2.8936,2.894,2.8884
1513,2019-01-18,2.7903,2.769,2.7269,2.7099,2.7145,2.7295,2.7487,2.7719,2.7971,2.8225,2.9048,2.9293,2.9294,2.9231
1514,2019-01-22,2.7789,2.7339,2.6823,2.6599,2.6619,2.6769,2.697,2.721,2.7466,2.773,2.8567,2.882,2.8829,2.8774
1515,2019-01-23,2.7765,2.7334,2.6795,2.6565,2.6585,2.674,2.6951,2.7196,2.7459,2.7722,2.8595,2.8857,2.8876,2.883
1516,2019-01-24,2.772,2.7165,2.6567,2.631,2.633,2.6498,2.6711,2.6961,2.723,2.7499,2.8375,2.8648,2.8665,2.8623
1517,2019-01-25,2.7782,2.7458,2.695,2.6737,2.6802,2.6945,2.7149,2.7387,2.7641,2.7894,2.8735,2.8993,2.8999,2.8947
1518,2019-01-28,2.7665,2.7304,2.6805,2.6563,2.6597,2.6755,2.6963,2.721,2.7475,2.7736,2.8617,2.8892,2.8908,2.8865
1519,2019-01-29,2.759,2.7052,2.6492,2.624,2.6269,2.6425,2.6616,2.6865,2.7135,2.7405,2.8292,2.8572,2.8591,2.855
1520,2019-01-30,2.7272,2.6558,2.5935,2.5728,2.5793,2.5987,2.6222,2.6503,2.6788,2.7075,2.8029,2.8342,2.8383,2.8357
1521,2019-01-31,2.6934,2.6069,2.5447,2.5236,2.5299,2.5495,2.5729,2.6002,2.6289,2.6582,2.7571,2.7906,2.7963,2.7948
1522,2019-02-01,2.713,2.6519,2.6017,2.584,2.5908,2.61,2.6317,2.6578,2.6849,2.7125,2.8061,2.8369,2.8404,2.838
1523,2019-02-04,2.727,2.6803,2.6344,2.617,2.6238,2.6435,2.6664,2.6934,2.7211,2.749,2.8395,2.8691,2.8711,2.8673
1524,2019-02-05,2.7296,2.6691,2.6167,2.5962,2.6005,2.6192,2.6418,2.6684,2.6963,2.7243,2.8169,2.847,2.8505,2.8472
1525,2019-02-06,2.734,2.6706,2.6143,2.592,2.5947,2.6137,2.6372,2.6646,2.6933,2.7215,2.8162,2.848,2.852,2.8491
1526,2019-02-07,2.699,2.6255,2.5703,2.5505,2.5567,2.5761,2.5992,2.627,2.6559,2.6845,2.7789,2.8098,2.8136,2.8105
1527,2019-02-08,2.6894,2.6135,2.5548,2.5335,2.5364,2.555,2.5774,2.6045,2.6329,2.6613,2.7594,2.792,2.797,2.7952
1528,2019-02-11,2.6915,2.6228,2.5686,2.5484,2.5523,2.5715,2.5943,2.6218,2.6502,2.6794,2.776,2.8079,2.813,2.8108
1529,2019-02-12,2.7,2.6421,2.5906,2.5745,2.582,2.6025,2.6257,2.6535,2.6823,2.7108,2.8071,2.8392,2.844,2.842
1530,2019-02-13,2.7112,2.6682,2.6201,2.6015,2.6054,2.6226,2.645,2.6711,2.6985,2.7267,2.8205,2.8517,2.8557,2.8525
1531,2019-02-14,2.7014,2.6373,2.5818,2.561,2.5638,2.5813,2.6034,2.6297,2.6578,2.686,2.7827,2.8158,2.821,2.819
1532,2019-02-15,2.7017,2.6494,2.5983,2.5768,2.5781,2.5948,2.6145,2.6396,2.6669,2.6939,2.789,2.822,2.8265,2.8242
1533,2019-02-19,2.665,2.608,2.5538,2.5327,2.535,2.5522,2.5745,2.6015,2.6298,2.6582,2.757,2.7916,2.7972,2.7958
1534,2019-02-20,2.665,2.6082,2.5555,2.5367,2.5414,2.5595,2.5821,2.6096,2.638,2.6672,2.7693,2.8064,2.8134,2.8134
1535,2019-02-21,2.674,2.6268,2.5799,2.5641,2.5698,2.5903,2.6142,2.642,2.6716,2.7015,2.8053,2.8434,2.8507,2.8506
1536,2019-02-22,2.6615,2.5982,2.5445,2.5265,2.5323,2.5532,2.577,2.6058,2.6357,2.6661,2.7723,2.8107,2.8189,2.8193
1537,2019-02-25,2.6615,2.5969,2.5417,2.5239,2.5296,2.551,2.5763,2.6059,2.6367,2.6678,2.7757,2.8151,2.8235,2.8246
1538,2019-02-26,2.644,2.5699,2.5099,2.4937,2.5015,2.523,2.548,2.5792,2.6099,2.6417,2.7482,2.7871,2.7952,2.7959
1539,2019-02-27,2.6599,2.5896,2.5403,2.5254,2.5361,2.5608,2.5893,2.6218,2.6558,2.6895,2.8008,2.8424,2.852,2.8533
1540,2019-02-28,2.6675,2.6107,2.5679,2.5558,2.5689,2.5952,2.6246,2.6587,2.6935,2.7275,2.8354,2.8755,2.8834,2.883
1541,2019-03-01,2.6763,2.6426,2.6051,2.5934,2.6055,2.632,2.6612,2.6936,2.7273,2.7599,2.8694,2.9097,2.9183,2.9183
1542,2019-03-04,2.6765,2.6279,2.583,2.5673,2.5759,2.601,2.6303,2.6627,2.6962,2.7291,2.8393,2.8795,2.8883,2.8887
1543,2019-03-05,2.6865,2.6476,2.6025,2.5837,2.5889,2.6107,2.6377,2.668,2.7001,2.7314,2.8395,2.8794,2.8874,2.8876
1544,2019-03-06,2.673,2.6253,2.577,2.5584,2.5647,2.587,2.6143,2.6461,2.679,2.7115,2.8218,2.863,2.8726,2.8733
1545,2019-03-07,2.6615,2.5942,2.5384,2.5149,2.517,2.5379,2.5642,2.5953,2.6284,2.6603,2.7731,2.8156,2.8262,2.8278
1546,2019-03-08,2.6573,2.585,2.5264,2.5035,2.506,2.527,2.553,2.5841,2.6176,2.6499,2.7615,2.8034,2.8135,2.8146
1547,2019-03-11,2.6684,2.6022,2.5428,2.5173,2.5188,2.539,2.5645,2.596,2.6288,2.6609,2.7743,2.8179,2.8289,2.8311
1548,2019-03-12,2.6488,2.5713,2.5058,2.4775,2.4764,2.4958,2.5206,2.5523,2.5848,2.6177,2.7327,2.7774,2.7891,2.7911
1549,2019-03-13,2.6563,2.5813,2.5201,2.4958,2.4975,2.5174,2.5406,2.5713,2.6035,2.6352,2.749,2.7939,2.8055,2.8073
1550,2019-03-14,2.6547,2.5752,2.5154,2.4923,2.4964,2.5181,2.5447,2.5763,2.61,2.6433,2.7615,2.8077,2.8201,2.8235
1551,2019-03-15,2.653,2.559,2.4897,2.4639,2.4651,2.485,2.5104,2.5413,2.5743,2.6065,2.7243,2.7707,2.7835,2.7865
1552,2019-03-18,2.6594,2.568,2.501,2.4755,2.4765,2.4965,2.523,2.5541,2.5872,2.6194,2.735,2.7804,2.7931,2.7957
1553,2019-03-19,2.6545,2.573,2.508,2.482,2.4822,2.5013,2.5267,2.5566,2.5892,2.621,2.7327,2.7768,2.788,2.7901
1554,2019-03-20,2.6254,2.5056,2.4252,2.3958,2.3955,2.4148,2.4403,2.4719,2.5042,2.538,2.6602,2.7106,2.726,2.7314
1555,2019-03-21,2.6242,2.5041,2.4264,2.3953,2.3947,2.4122,2.4371,2.467,2.4995,2.5322,2.6509,2.7005,2.7151,2.7197
1556,2019-03-22,2.5717,2.4032,2.3137,2.2848,2.288,2.305,2.329,2.3587,2.391,2.4233,2.545,2.5968,2.6139,2.62
1557,2019-03-25,2.5175,2.3205,2.2244,2.1954,2.2005,2.2222,2.2505,2.2839,2.3195,2.3551,2.4887,2.5475,2.568,2.5775
1558,2019-03-26,2.5373,2.3538,2.2613,2.2345,2.241,2.2611,2.2868,2.3184,2.352,2.3862,2.511,2.5661,2.5837,2.5912
1559,2019-03-27,2.5092,2.312,2.2196,2.1929,2.1976,2.2195,2.245,2.2762,2.3095,2.343,2.4655,2.5192,2.5364,2.5435
1560,2019-03-28,2.529,2.3536,2.2717,2.2479,2.2539,2.2743,2.2983,2.3278,2.3597,2.3914,2.5059,2.5558,2.571,2.5759
1561,2019-03-29,2.5426,2.3823,2.3056,2.2814,2.2849,2.3025,2.3242,2.3509,2.3795,2.4085,2.5178,2.565,2.5786,2.5824
1562,2019-04-01,2.5772,2.4522,2.3865,2.3657,2.3722,2.392,2.4166,2.4437,2.4726,2.5018,2.6031,2.6465,2.6576,2.6584
1563,2019-04-02,2.565,2.4236,2.3492,2.328,2.3345,2.3555,2.3792,2.4064,2.4354,2.4641,2.5706,2.6172,2.6298,2.6331
1564,2019-04-03,2.5796,2.4496,2.3777,2.3589,2.3677,2.3905,2.4165,2.4453,2.4756,2.5048,2.6141,2.6615,2.6752,2.679
1565,2019-04-04,2.575,2.445,2.3731,2.3536,2.362,2.3849,2.4093,2.4388,2.4692,2.4986,2.6073,2.6547,2.6679,2.6713
1566,2019-04-05,2.5788,2.4443,2.3689,2.344,2.3468,2.3677,2.3935,2.4219,2.4519,2.4817,2.5925,2.6411,2.6559,2.6595
1567,2019-04-08,2.5821,2.4584,2.387,2.3638,2.368,2.3905,2.4174,2.447,2.4778,2.5081,2.6188,2.6677,2.6816,2.6859
1568,2019-04-09,2.571,2.4375,2.3622,2.3382,2.3425,2.3655,2.3932,2.4236,2.4554,2.4865,2.601,2.6515,2.667,2.6719
1569,2019-04-10,2.5684,2.4161,2.3301,2.3015,2.303,2.3245,2.352,2.3825,2.4145,2.4465,2.565,2.6183,2.6352,2.642
1570,2019-04-11,2.5844,2.4444,2.3638,2.3377,2.3415,2.3629,2.3891,2.4187,2.4507,2.482,2.5995,2.6522,2.6689,2.6751
1571,2019-04-12,2.6075,2.4958,2.4289,2.406,2.4111,2.4325,2.458,2.4875,2.5187,2.5492,2.6601,2.7095,2.7245,2.7282
1572,2019-04-15,2.6085,2.4925,2.4271,2.4038,2.4085,2.4292,2.4552,2.4846,2.5157,2.5465,2.66,2.7105,2.726,2.7311
1573,2019-04-16,2.6115,2.5099,2.4512,2.4326,2.4415,2.4635,2.4896,2.5193,2.5506,2.5813,2.6924,2.7413,2.7556,2.7598
1574,2019-04-17,2.6052,2.5013,2.4451,2.4298,2.4408,2.4646,2.4924,2.5233,2.556,2.587,2.6995,2.7485,2.7635,2.7685
1575,2019-04-18,2.599,2.48,2.4168,2.3995,2.4072,2.4303,2.4584,2.4895,2.5215,2.553,2.6667,2.7145,2.7292,2.735
1576,2019-04-22,2.5843,2.4733,2.4174,2.4045,2.419,2.444,2.4747,2.5067,2.5401,2.5729,2.6867,2.7372,2.7526,2.7587
1577,2019-04-23,2.5716,2.4517,2.3934,2.3778,2.3903,2.417,2.448,2.481,2.515,2.5481,2.6669,2.7189,2.7359,2.7427
1578,2019-04-24,2.5472,2.4105,2.3456,2.3308,2.3445,2.3705,2.4015,2.4354,2.4699,2.5035,2.6225,2.675,2.692,2.6986
1579,2019-04-25,2.5633,2.4296,2.3641,2.3503,2.3659,2.392,2.4218,2.4547,2.4885,2.5215,2.639,2.6911,2.708,2.7138
1580,2019-04-26,2.537,2.3892,2.3207,2.3067,2.3226,2.3511,2.382,2.4168,2.452,2.4862,2.6095,2.6644,2.6834,2.6905
1581,2019-04-29,2.54,2.3986,2.3362,2.3265,2.3444,2.3733,2.4055,2.4412,2.4764,2.5108,2.6342,2.6895,2.7081,2.7151
1582,2019-04-30,2.5283,2.3811,2.3159,2.305,2.3222,2.3507,2.3837,2.4191,2.4552,2.4897,2.6125,2.6678,2.6863,2.693
1583,2019-05-01,2.5585,2.4285,2.3635,2.3447,2.3532,2.3768,2.4044,2.41,2.4664,2.4983,2.6138,2.6654,2.6819,2.687
1584,2019-05-02,2.5695,2.4559,2.3955,2.381,2.393,2.4155,2.442,2.4715,2.5025,2.5326,2.6415,2.6895,2.704,2.7078
1585,2019-05-03,2.5625,2.4446,2.3818,2.3629,2.3724,2.3946,2.4214,2.451,2.482,2.5122,2.6196,2.6674,2.6819,2.685
1586,2019-05-06,2.5386,2.398,2.3246,2.3047,2.308,2.331,2.3575,2.3881,2.4215,2.4512,2.566,2.6183,2.6335,2.6402
1587,2019-05-07,2.5288,2.3854,2.3138,2.2919,2.2991,2.3212,2.348,2.3783,2.41,2.441,2.5524,2.6017,2.6173,2.6221
1588,2019-05-08,2.5273,2.3944,2.3295,2.3111,2.3213,2.3438,2.3717,2.4021,2.4337,2.4648,2.577,2.6265,2.6422,2.647
1589,2019-05-09,2.5026,2.3606,2.2946,2.276,2.2859,2.3084,2.334,2.365,2.3961,2.4276,2.5392,2.5888,2.6047,2.6095
1590,2019-05-10,2.501,2.3678,2.3066,2.292,2.3041,2.328,2.3563,2.3875,2.42,2.452,2.564,2.6132,2.6288,2.6335
1591,2019-05-13,2.4311,2.2694,2.207,2.197,2.2142,2.2405,2.2712,2.3045,2.3392,2.3723,2.488,2.5394,2.5555,2.5614
1592,2019-05-14,2.4399,2.275,2.2103,2.1973,2.2116,2.2402,2.2719,2.306,2.3412,2.375,2.4945,2.5468,2.5647,2.5706
1593,2019-05-15,2.419,2.236,2.1647,2.151,2.1664,2.1928,2.2251,2.2597,2.295,2.3294,2.4531,2.5088,2.5275,2.5354
1594,2019-05-16,2.433,2.2595,2.1871,2.1718,2.1857,2.2128,2.2454,2.2805,2.3162,2.3497,2.4719,2.5267,2.545,2.5517
1595,2019-05-17,2.434,2.2609,2.188,2.1731,2.1865,2.2125,2.2437,2.2772,2.3114,2.3451,2.4658,2.5204,2.5378,2.5442
1596,2019-05-20,2.4477,2.2808,2.2133,2.2,2.214,2.2395,2.2694,2.3018,2.3357,2.3686,2.4854,2.5378,2.5542,2.5594
1597,2019-05-21,2.467,2.3075,2.2383,2.2227,2.2334,2.2566,2.285,2.3163,2.3487,2.3806,2.4965,2.5482,2.5642,2.5695
1598,2019-05-22,2.4576,2.2784,2.2013,2.1818,2.1904,2.2126,2.2403,2.2706,2.3031,2.335,2.4521,2.5051,2.522,2.5276
1599,2019-05-23,2.4,2.1993,2.1268,2.11,2.1208,2.1442,2.1722,2.2042,2.2374,2.2696,2.3902,2.4452,2.463,2.4697
1600,2019-05-24,2.4065,2.2,2.123,2.107,2.1173,2.139,2.1695,2.2014,2.235,2.2673,2.389,2.4421,2.4605,2.4669
1601,2019-05-28,2.3845,2.1586,2.0772,2.0564,2.0643,2.0885,2.1178,2.1509,2.1861,2.2191,2.3429,2.3992,2.4176,2.4252
1602,2019-05-29,2.3705,2.1537,2.0763,2.0595,2.0685,2.091,2.119,2.1505,2.1832,2.2159,2.3375,2.3932,2.411,2.418
1603,2019-05-30,2.343,2.109,2.0275,2.0118,2.023,2.047,2.0755,2.1077,2.1412,2.174,2.2941,2.3489,2.3664,2.3732
1604,2019-05-31,2.238,1.9792,1.9028,1.8959,1.916,1.945,1.977,2.0122,2.0487,2.0833,2.2099,2.2666,2.286,2.294
1605,2019-06-03,2.1333,1.8735,1.8017,1.8035,1.8329,1.8695,1.9086,1.949,1.989,2.027,2.1595,2.22,2.2405,2.2495
1606,2019-06-04,2.1599,1.9254,1.8642,1.8713,1.9039,1.9415,1.9828,2.0231,2.0631,2.1022,2.2373,2.299,2.3208,2.3305
1607,2019-06-05,2.1396,1.91,1.8507,1.8579,1.8921,1.9372,1.9845,2.0305,2.0748,2.1172,2.264,2.332,2.357,2.3684
1608,2019-06-06,2.1485,1.9385,1.8832,1.8845,1.9114,1.951,1.991,2.0321,2.0723,2.1108,2.2475,2.3105,2.3328,2.3421
1609,2019-06-07,2.1182,1.9205,1.8663,1.864,1.8872,1.922,1.9592,1.9988,2.0367,2.0749,2.213,2.2774,2.3006,2.3106
1610,2019-06-10,2.1623,1.9719,1.9203,1.9177,1.9399,1.9748,2.012,2.0517,2.0903,2.1278,2.265,2.3284,2.3511,2.3597
1611,2019-06-11,2.1855,1.9835,1.9194,1.9108,1.9288,1.9625,1.9993,2.038,2.0764,2.1136,2.2469,2.3084,2.3292,2.3374
1612,2019-06-12,2.1432,1.9271,1.8589,1.855,1.8776,1.9154,1.9564,1.9987,2.0404,2.0805,2.221,2.2864,2.3098,2.3197
1613,2019-06-13,2.0815,1.8619,1.7991,1.7994,1.8275,1.8672,1.9103,1.9546,1.9974,2.039,2.1824,2.2485,2.2725,2.2832
1614,2019-06-14,2.0836,1.8585,1.791,1.7871,1.8114,1.8485,1.888,1.93,1.9715,2.0115,2.1538,2.22,2.2447,2.2551
1615,2019-06-17,2.12,1.9035,1.8378,1.8308,1.851,1.8846,1.9231,1.9634,2.0031,2.0415,2.1771,2.2397,2.2616,2.2702
1616,2019-06-18,2.1179,1.901,1.827,1.8107,1.8224,1.854,1.8895,1.9257,1.9636,2.0014,2.1374,2.2,2.2229,2.2318
1617,2019-06-19,1.9989,1.7644,1.7053,1.7079,1.739,1.781,1.8255,1.8715,1.916,1.959,2.1058,2.1739,2.1998,2.2112
1618,2019-06-20,2.0097,1.8015,1.7458,1.743,1.7668,1.8035,1.8434,1.8862,1.9287,1.9697,2.1131,2.1806,2.2057,2.2161
1619,2019-06-21,2.0025,1.789,1.7345,1.7385,1.7686,1.81,1.8543,1.9,1.9453,1.988,2.1386,2.2092,2.2364,2.2487
1620,2019-06-24,1.9623,1.7396,1.686,1.6927,1.725,1.7672,1.8111,1.8566,1.9012,1.9436,2.0911,2.16,2.1864,2.1979
1621,2019-06-25,1.9604,1.7319,1.671,1.6691,1.6953,1.7347,1.7775,1.8221,1.8663,1.9085,2.0568,2.127,2.1534,2.166
1622,2019-06-26,2.016,1.8,1.7407,1.7404,1.7678,1.8078,1.85,1.8937,1.9367,1.978,2.1249,2.1941,2.2207,2.2318
1623,2019-06-27,2.0015,1.7839,1.7246,1.7242,1.7513,1.7891,1.8296,1.8721,1.9145,1.9548,2.0989,2.1672,2.1928,2.2027
1624,2019-06-28,2.016,1.8051,1.7431,1.7405,1.765,1.8015,1.841,1.8827,1.924,1.964,2.1085,2.1772,2.2037,2.2137
1625,2019-07-01,2.0589,1.8452,1.7799,1.771,1.7907,1.8263,1.865,1.9063,1.947,1.9865,2.1314,2.2,2.226,2.236
1626,2019-07-02,2.0262,1.8075,1.7359,1.7216,1.7375,1.7723,1.8108,1.8515,1.8927,1.9327,2.0783,2.1477,2.1744,2.1848
1627,2019-07-03,2.018,1.7995,1.7265,1.7089,1.7195,1.751,1.7864,1.825,1.865,1.904,2.0478,2.1165,2.1427,2.1525
1628,2019-07-05,2.0965,1.9042,1.8307,1.8089,1.817,1.8449,1.8779,1.9142,1.9511,1.987,2.1265,2.1928,2.2182,2.2275
1629,2019-07-08,2.1109,1.9168,1.8446,1.8217,1.829,1.8549,1.8854,1.9192,1.9559,1.9909,2.1206,2.1839,2.2064,2.2132
1630,2019-07-09,2.121,1.9331,1.8636,1.8425,1.8499,1.874,1.9021,1.935,1.9693,2.003,2.1321,2.1942,2.2163,2.2232
1631,2019-07-10,2.0631,1.8708,1.8112,1.8008,1.8191,1.852,1.8896,1.9292,1.9698,2.0097,2.1528,2.2222,2.2481,2.2586
1632,2019-07-11,2.0739,1.9033,1.8595,1.859,1.8836,1.9204,1.9618,2.004,2.046,2.0864,2.2268,2.294,2.3193,2.3284
1633,2019-07-12,2.0608,1.8823,1.837,1.838,1.8638,1.9008,1.9401,1.9825,2.0242,2.065,2.2039,2.2711,2.2957,2.3047
1634,2019-07-15,2.0447,1.8593,1.8102,1.8062,1.8273,1.8631,1.9025,1.9439,1.9851,2.025,2.164,2.2319,2.257,2.2659
1635,2019-07-16,2.0547,1.8799,1.8327,1.8291,1.85,1.884,1.9211,1.9608,2.0005,2.039,2.1717,2.236,2.2591,2.2665
1636,2019-07-17,2.039,1.8412,1.7853,1.7777,1.7962,1.828,1.8639,1.9025,1.9414,1.9791,2.1114,2.1759,2.1993,2.2073
1637,2019-07-18,1.9795,1.781,1.7291,1.7267,1.75,1.7865,1.8261,1.8682,1.9099,1.95,2.0931,2.1632,2.1902,2.201
1638,2019-07-19,2.0384,1.8459,1.7871,1.781,1.7995,1.8334,1.8705,1.9105,1.9502,1.9888,2.1263,2.1933,2.2181,2.2277
1639,2019-07-22,2.0457,1.8411,1.7792,1.772,1.7902,1.824,1.8615,1.9016,1.9414,1.9801,2.1172,2.1845,2.2101,2.2195
1640,2019-07-23,2.0605,1.8659,1.8061,1.799,1.8189,1.853,1.8915,1.932,1.9724,2.012,2.1501,2.2182,2.2438,2.2532
1641,2019-07-24,2.0506,1.8505,1.7871,1.774,1.788,1.8195,1.855,1.8935,1.9325,1.971,2.1078,2.1753,2.2006,2.2101
1642,2019-07-25,2.076,1.885,1.8229,1.811,1.8237,1.8531,1.8861,1.923,1.9605,1.9969,2.132,2.199,2.2245,2.2338
1643,2019-07-26,2.0873,1.8953,1.8301,1.8136,1.8236,1.853,1.8864,1.9232,1.9609,1.9978,2.132,2.1986,2.2234,2.2326
1644,2019-07-29,2.072,1.8823,1.8185,1.8032,1.8152,1.843,1.8748,1.9098,1.9466,1.9833,2.1171,2.1846,2.21,2.2192
1645,2019-07-30,2.0672,1.8783,1.8149,1.7985,1.8089,1.8351,1.866,1.9015,1.9369,1.9729,2.1056,2.1729,2.198,2.2075
1646,2019-07-31,2.1017,1.9111,1.8319,1.8035,1.8032,1.822,1.8488,1.8795,1.9118,1.9455,2.0694,2.1325,2.1555,2.163
1647,2019-08-01,1.9935,1.7674,1.6841,1.6568,1.6594,1.682,1.7116,1.7451,1.7806,1.8168,1.9568,2.0275,2.0558,2.068
1648,2019-08-02,1.959,1.7362,1.6554,1.6267,1.6267,1.6455,1.6712,1.7024,1.7348,1.7683,1.9002,1.9682,1.994,2.005
1649,2019-08-05,1.824,1.5683,1.4805,1.4489,1.4455,1.4639,1.49,1.5215,1.555,1.5894,1.7235,1.7934,1.8205,1.8317
